taxon_oid	Domain	Status	Phylum	Class	Order	Family	Genus	Species	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Strain	Proposal GOLD ID	Bioproject Accession	Biotic Relationships	Genome Size	Gene Count	Scaffold Count	GC Count	Coding Base Count	N50
2531839083	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	437671	0	0	F96/2	Gi20637	PRJNA173528		3340509	3255	36	1911517	2901912	140131
2531839082	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	1169234	0	0	56/94	Gi20636	PRJNA173519		3316300	3181	23	1898758	2881874	210777
2531839081	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	1160235	0	0	63/311	Gi20639	PRJNA173581		3352940	3218	21	1918145	2909026	336014
645058848	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	520449	55751	33045	83/13	Gi04022	PRJNA33045	Free living	3113340	2919	77	1781890	2608661	101746
645951812	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	437701	55841	33767	F5/99	Gi04401	PRJNA33767	Free living	3290536	3106	85	1884300	2795817	91916
2534681770	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	437670	0	0	F23/97	Gi21747	PRJNA176540		3311568	3171	59	1895982	2873334	90198
647533119	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	520448	47901	36511	NVSL 07-0026	Gi04216	PRJNA36511	Free living	3297137	3203	17	1869081	2725467	1898463
648276624	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	470735	52367	41855	BO1	Gi05624	PRJNA41855	Free living	3366774	3035	55	1921082	2700330	142339
648276625	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	unclassified	693750	52365	41857	BO2	Gi05608	PRJNA41857	Free living	3305941	3030	174	1890407	2633386	40567
640753038	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	anthropi	439375	58921	19485	ATCC 49188	Gc00616	PRJNA19485	Free living	5205777	4952	6	2921743	4580043	2887297
2504756061	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	intermedium	94625	0	64417	J2	Gi21983	PRJNA64417		4220723	4202	82	2434555	3718779	271585
645058765	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	intermedium	641118	55963	37725	LMG 3301	Gi04453	PRJNA37725	Free living	4725392	4432	4	2728644	3999731	2604449
2562617039	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Ochrobactrum	unclassified	1390361	0	0	EGD-AQ16	Gi0057356	PRJNA215965		4834336	4787	53	2783121	4247158	261374
2524614806	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Cucumibacter	marinus	422296	0	0	DSM 18995	Gi11348	PRJNA185572		3713661	3628	22	2310135	3335567	437622
2506783045	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	denitrificans	670307	61091	61091	1NES1	Gc0017742	PRJNA61091	Free living	3808687	3778	1	2273818	3336523	3808687
648028034	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	denitrificans	582899	50325	33261	ATCC 51888	Gc01346	PRJNA33261	Free living	3638969	3600	1	2212945	3217412	3638969
2528311098	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	nitrativorans	1029756	0	0	NL23	Gc0050544	PRJNA229194	Free living	3653837	3480	1	2334232	3170922	3653837
650716042	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	unclassified	82	68453	67153	MC1	Gc01907	PRJNA67153		4757528	4952	1	2815079	4223067	4757528
2545824543	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	unclassified	1163419	0	0	99	Gi13968	PRJNA185289		4108307	4013	3	2445955	3610752	4056580
2516653076	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	unclassified	1112272	0	0	802	Gi13810	PRJNA84365		4333578	4268	1	2577349	3815956	4333578
2521172694	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	zavarzinii	1267005	0	0	ZV-622	Gi21319	PRJNA183046		4651795	4350	15	2961128	4054622	666181
2524614608	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Maritalea	myrionectae	1122213	0	0	DSM 19524	Gi11658	PRJNA185641		3539530	3512	10	1862313	3252123	1015795
2511231054	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pelagibacterium	halotolerans	1082931	74393	72927	B2	Gc02002	PRJNA72927		3948887	3940	2	2423198	3533707	3944837
2502376840	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Prosthecomicrobium	hirschii	81894	0	0	ATCC 27832	Gi03462		Free living	6404881	5427	4	3611817	4489553	1236775
649633090	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodomicrobium	vannielii	648757	43247	38253	ATCC 17100	Gc01653	PRJNA38253	Free living	4014469	3739	1	2498944	3477644	4014469
2540341199	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Balneimonas	flocculans	1336243	0	0	ATCC BAA-817	Gi22396	PRJNA204104		4029781	3913	30	2589744	3571064	282207
2515154196	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Meganema	perideroedes	1122218	0	0	DSM 15528	Gi11665	PRJNA169830	Free living	3409949	3092	17	2291117	3058064	1196865
643348563	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	chloromethanicum	440085	58933	19527	CM4	Gc00907	PRJNA19527	Free living	6180732	5847	3	4207799	5266581	5777908
641228497	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	extorquens	419610	58821	18637	PA1	Gc00701	PRJNA18637	Free living	5471154	4939	1	3730444	4630469	5471154
644736387	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	extorquens	661410	61617	16093	DM4	Gc01065	PRJNA16093	Free living	6123851	5829	3	4164002	5117137	5943768
644736386	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	extorquens	272630	57605	20	AM1	Gc01036	PRJNA20	Free living	6879778	6294	5	4711578	5582778	5511322
2507262015	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	extorquens	882800	62143	62143	DSM 13060	Gi07587	PRJNA62143	Symbiotic	6691911	6627	12	4554713	5716473	1683611
2517287034	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	marinus	674036	0	0	A45	Gi05568	PRJNA157067	Free living	4988792	4610	2	2627036	4349286	4984690
643348564	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	nodulans	460265	59023	20477	ORS 2060	Gc00935	PRJNA20477	Free living	8839022	8885	8	6049764	7366427	7772460
642555139	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	populi	441620	58937	19559	BJ001	Gc00771	PRJNA19559	Free living	5848997	5538	3	4056880	5077208	5800441
641522638	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	radiotolerans	426355	58845	18817	JCM 2831	Gc00752	PRJNA18817	Free living	6899110	6510	9	4900810	5902479	6077833
641522639	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	unclassified	426117	58843	18809	Apr-46	Gc00857	PRJNA18809	Free living	7737025	7125	3	5532165	6515003	7659055
2545555834	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	unclassified	398261	0	0	WSM2598	Gi08887	PRJNA88639	Symbiotic	8130841	7667	85	5798085	6778502	329696
2546825546	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	unclassified	1101191	0	0	10	Gi13977	PRJNA195835		4982370	4748	4	3315580	4301577	4978414
2546826724	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	unclassified	1305730	0	0	EUR3 AL-11	Gi22482	PRJNA195879		7209506	7001	7	5126412	6259539	5326998
2517434007	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	unclassified	1131813	0	0	88A	Gi14135	PRJNA165571		4889301	4651	4	3282746	4243156	4842332
2516143002	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	unclassified	1101192	0	0	77	Gi13978	PRJNA165569		4664957	4387	1	3110338	4063722	4664957
2521172632	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	unclassified	1172187	0	0	285MFTsu5.1	Gi23905	PRJNA187943		6628554	6392	95	4707637	5709102	222921
2508501114	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	lotononidis	754501	0	65303	WSM3557	Gi06493	PRJNA65303	Symbiotic	7082538	7040	18	4462203	5992394	1785913
2508501050	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	lupini	754519	0	66529	Lut6	Gi06478	PRJNA66529	Symbiotic	9633614	10951	160	5805078	7880506	189456
2517287028	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	rosea	1132444	0	0	SV97	Gi14071	PRJNA165573		3912050	3954	2	2444857	3420162	3546604
2517572208	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	unclassified	622637	0	0	Rockwell	Gi07711	PRJNA52841		4726034	4734	6	2969002	4130298	4316162
2517572022	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylocystis	unclassified	743836	0	0	SB2	Gi0030458	PRJNA219752		3653670	3657	150	2289431	3203142	55910
2516653050	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylopila	unclassified	1101190	0	0	M107	Gi13965	PRJNA165579		4453493	4275	1	3027270	3925140	4453493
2541046934	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylopila	unclassified	1120792	0	0	73B	Gi13983	PRJNA195701		4382767	4215	2	3039631	3915666	4381575
2507262027	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylosinus	trichosporium	595536	49119	41067	OB3b	Gi02103	PRJNA41067	Free living	4962262	4568	3	3272376	4375029	4496051
2516493024	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylosinus	unclassified	136993	0	0	LW4	Gi13952	PRJNA157217		4824446	4496	3	3131684	4294548	3979493
2517093011	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Methylosinus	unclassified	107635	0	0	LW3	Gi13951	PRJNA161487		5090474	4763	5	3291735	4522968	4004193
2523533619	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Pleomorphomonas	koreensis	1122962	0	0	DSM 23070	Gi11773	PRJNA188805		4620652	4306	73	3104199	4060169	210737
2523231067	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Pleomorphomonas	oryzae	1122963	0	0	DSM 16300	Gi11774	PRJNA185614	Free living	5230452	4910	37	3294679	4593418	356878
2556921622	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	Terasakiella	pusilla	1123355	0	0	DSM 6293	Gi11986	PRJNA221068		4053560	4013	85	2027615	3712234	130826
637000160	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Chelativorans	unclassified	266779	58069	10690	BNC1	Gc00399	PRJNA10690	Symbiotic	4935185	4694	4	3015160	4440289	4412446
2517434009	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	unclassified	1116369	0	0	108	Gi13980	PRJNA169687		6112094	5977	5	3873319	5464281	5244579
2513237305	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	amorphae	1082933	76939	72951	CCNWGS0123	Gi12087	PRJNA72951	Symbiotic	7293571	7136	274	4585818	6294571	63213
2509276022	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	australicum	754035	0	47287	WSM2073	Gc02468	PRJNA47287	Symbiotic	6200534	6080	1	3896642	5477290	6200534
649633066	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	ciceri	765698	62101	48991	WSM1271	Gc01578			6690028	6531	2	4185397	5897019	6264489
2510065059	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	ciceri	1040981	0	78191	WSM4083	Gi08880	PRJNA78191	Symbiotic	6847884	6662	42	4280984	6013118	790221
2509276018	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	ciceri	39645	0	0	CMG6	Gi08879	PRJNA182744	Symbiotic	6910194	6718	90	4316919	6069190	173882
637000159	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	loti	266835	57601	18	MAFF303099	Gc00040	PRJNA18	Symbiotic	7596297	7356	3	4748293	6527218	7036071
2513237147	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	loti	381	0	0	USDA 3471	Gi08881	PRJNA165327	Symbiotic	7023073	6785	50	4397337	6151508	316419
2512875024	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	loti	935548	0	0	R88b	Gi08827	PRJNA76961	Symbiotic	7195110	7016	1	4487516	6396017	7195110
2513237164	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	loti	381	0	0	CJ3sym	Gi08828	PRJNA165305	Symbiotic	7563725	7401	70	4700964	6613638	243869
2517572076	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	loti	935546	0	0	NZP2037	Gi08826	PRJNA81803	Symbiotic	7462792	7388	1	4683660	6571724	7462792
2512875016	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	loti	935547	0	0	R7A	Gi08825	PRJNA74389	Symbiotic	6529530	6398	1	4108774	5778757	6529530
2503198000	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	opportunistum	536019	0	33861	WSM2075	Gc01853	PRJNA33861	Symbiotic	6884444	6747	1	4328075	6046625	6884444
2508501123	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	381	0	0	WSM3626	Gi08885	PRJNA209221	Symbiotic	6283661	6243	106	3939917	5472013	115968
2508501126	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	381	0	0	WSM1293	Gi08882	PRJNA209496	Symbiotic	6938611	6711	51	4335637	6057276	350405
2508501127	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	381	0	0	WSM2561	Gi08883	PRJNA209494	Symbiotic	7037543	6910	111	4379485	6013544	203621
2513237090	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	381	0	0	WSM3224	Gi08884	PRJNA162985	Symbiotic	7096802	6951	72	4477334	6121294	238546
2522572099	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	1298858	0	0	URHA0056	Gi22175	PRJNA190815		6306952	6232	36	3960670	5531657	256430
2558860968	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	1380351	0	0	URHB0007	Gi0051479	PRJNA213788		6069513	5927	20	3808567	5372447	717020
2556921042	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	1380350	0	0	URHC0008	Gi0051480	PRJNA213787		7106298	6817	35	4471839	6306458	346525
2515154112	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	unclassified	1040988	0	0	WSM4349	Gi08886	PRJNA169713	Symbiotic	8294334	8114	104	5235099	6994988	234491
2514752000	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor	aquibiodomus	204799	0	0	RA22	Gi21923	PRJNA165171		4592789	4786	95	2815284	4083042	90417
2519899619	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor	indicus	1231190	0	0	C115	Gi21252	PRJNA175132		4992479	4872	75	3038080	4462726	260779
2519899590	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Nitratireductor	pacificus	391937	0	0	pht-3B	Gi21247	PRJNA174956		4466205	4246	51	2925878	3968137	151309
2511231027	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	unclassified	28100	0	0	YR531	Gi17016	PRJNA83111		5013807	4970	108	2656186	4531590	257533
2516143110	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	albertimagni	1156935	0	0	AOL15	Gi16920	PRJNA86075	Free living	5085320	4911	60	3113678	4547737	324785
2505119044	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	rhizogenes	359	0	0	A4	Gi10484		Symbiotic	7001696	6754	88	4200095	6196229	311820
639279302	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	tumefaciens	176299	282	282	C58-UWash	Gc00073	PRJNA283	Free living	5674064	5491	4	3350042	5019451	2841490
2519899809	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	tumefaciens	1082932	0	0	CCNWGS0286	Gi12878	PRJNA72949		5214870	5032	49	3104235	4615075	345171
650716007	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	861208	63403	50341	H13-3	Gc01627	PRJNA50341		5573770	5417	3	3262945	4971182	2823930
2529292583	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	1340437	0	0	UNC420CL41Cvi	Gi0045596	PRJNA205977		4966114	4706	18	2964404	4422481	403552
2521172663	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	1150775	0	0	10MFCol1.1	Gi14878	PRJNA182456		5439200	5232	28	3186091	4827506	411302
2521172559	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	1279030	0	0	719_389	Gi22101	PRJNA185304		4919241	4657	18	2938374	4383078	326336
2521172624	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	1167635	0	0	224MFTsu3.1	Gi23897	PRJNA187937		4799379	4530	21	2866839	4264085	381271
2561511224	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	1279031	0	0	33MFTa1.1	Gi14890	PRJNA185343		5304664	5102	15	3140156	4700412	652480
651324008	Bacteria	Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	unclassified	82789	67813	48083	ATCC 31749	Gi06618			5461917	5583	95	3223853	4894443	122028
643348505	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	vitis	311402	58249	13372	S4	Gc00943	PRJNA13372	Free living	6320946	5455	7	3632695	5403243	3726375
644736336	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Candidatus Liberibacter	asiaticus	537021	59227	29835	psy62	Gc01081	PRJNA29835		1226704	1162	1	447487	969973	1226704
2521172690	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Candidatus Liberibacter	crescens	1215343	0	0	BT-1	Gc02464	PRJNA171392	Symbiotic	1504659	1432	1	531979	1279327	1504659
649633029	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Candidatus Liberibacter	solanacearum	658172	61245	39273	CLso-ZC1	Gc01561	PRJNA39273		1258278	1246	1	443429	1026442	1258278
2512047086	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	arboris	935557	0	0	LMG 14919	Gi08822	PRJNA74465	Symbiotic	6850303	6545	7	4248771	6029979	3676556
2517572023	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	fredii	1117943	0	0	HH103	Gc02113	PRJEA77863	Symbiotic	7221188	6851	10	4488981	6198776	4305723
643692032	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	fredii	394	59081	21101	NGR234	Gc00990	PRJNA21101	Symbiotic	6891900	6437	3	4301935	5958935	3925702
640753051	Bacteria	Finished	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	medicae	366394	58549	16304	WSM419	Gc00590	PRJNA16304	Symbiotic	6817576	6599	4	4168935	5991073	3781904
2517487022	Bacteria	Permanent Draft	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	medicae	382	0	0	WSM4191	Gi08903	PRJNA74467	Symbiotic	7227575	7099	6	4410299	6345763	3730119
